customerID,gender,tenure,Churn,Contract,InternetService,Probabilité de Résilation
9584-EXCDZ,Female,17,No,Month-to-month,Fiber optic,0.6296997780767337
7668-XCFYV,Female,17,No,Month-to-month,Fiber optic,0.6296997780767337
7126-RBHSD,Female,17,No,Month-to-month,Fiber optic,0.6296997780767337
6217-TOWGS,Female,17,No,Month-to-month,Fiber optic,0.6296997780767337
5935-FCCNB,Female,17,No,Month-to-month,Fiber optic,0.6296997780767337
0365-BZUWY,Male,17,No,Month-to-month,Fiber optic,0.6296997780767337
7225-CBZPL,Male,17,No,Month-to-month,Fiber optic,0.6296997780767337
9432-VOFYX,Male,17,No,Month-to-month,Fiber optic,0.6296997780767337
5206-HPJKM,Male,17,No,Month-to-month,Fiber optic,0.6296997780767337
6029-CSMJE,Male,17,No,Month-to-month,Fiber optic,0.6296997780767337
5084-OOVCJ,Female,17,No,Month-to-month,Fiber optic,0.6296997780767337
6119-SPUDB,Male,46,No,Two year,DSL,0.6244697633494479
8815-LMFLX,Male,25,No,Month-to-month,No,0.6222645178816247
2120-SMPEX,Male,25,No,Month-to-month,No,0.6222645178816247
0487-VVUVK,Male,25,No,Month-to-month,No,0.6222645178816247
7407-SUJIZ,Male,25,No,Month-to-month,No,0.6222645178816247
8780-RSYYU,Female,25,No,Month-to-month,No,0.6222645178816247
1760-CAZHT,Male,25,No,Month-to-month,No,0.6222645178816247
9467-ROOLM,Female,25,No,Month-to-month,No,0.6222645178816247
0357-NVCRI,Female,25,No,Month-to-month,No,0.6222645178816247
8630-FJLIB,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
3255-GRXMG,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
9903-LYSAB,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
2823-LKABH,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
9208-OLGAQ,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
3096-GKWEB,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
4521-YEEHE,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
9129-UXERG,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
4712-AUQZO,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
0439-IFYUN,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
4660-IRIBM,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
7801-KICAO,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
0365-GXEZS,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
6693-FRIRW,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
4647-MUZON,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
5366-OBVMR,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
2195-VVRJF,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
7268-IGMFD,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
4465-VDKIQ,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
7799-DSEWS,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
1310-QRITU,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
2937-FTHUR,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
4360-PNRQB,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
2027-CWDNU,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
7401-RUBNK,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
0650-BWOZN,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
4819-HJPIW,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
5950-AAAGJ,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
6954-OOYZZ,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
2911-WDXMV,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
6791-YBNAK,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
2122-YWVYA,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
7989-VCQOH,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
3583-KRKMD,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
1769-GRUIK,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
3094-JOJAI,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
8490-BXHEO,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
1986-PHGZF,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
6620-JDYNW,Female,18,No,Month-to-month,Fiber optic,0.6207870508280745
6890-PFRQX,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
2446-ZKVAF,Male,18,No,Month-to-month,Fiber optic,0.6207870508280745
3487-EARAT,Female,70,No,One year,DSL,0.6162714979377154
3957-HHLMR,Female,70,No,One year,DSL,0.6162714979377154
8597-CTXVJ,Male,70,No,One year,DSL,0.6162714979377154
7781-EWARA,Male,70,No,One year,DSL,0.6162714979377154
1492-KGETH,Male,70,No,One year,DSL,0.6162714979377154
0945-TSONX,Female,47,No,Two year,DSL,0.6155080175701748
5260-UMPWX,Female,26,No,Month-to-month,No,0.6132827357655611
0142-GVYSN,Male,26,No,Month-to-month,No,0.6132827357655611
9313-QOLTZ,Male,26,No,Month-to-month,No,0.6132827357655611
3427-GGZZI,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
7883-ROJOC,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
4003-FUSHP,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
2828-SLQPF,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
5438-QMDDL,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
3639-XJHKQ,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
0228-MAUWC,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
3097-IDVPU,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
8456-QDAVC,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
1169-WCVAK,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
2916-BQZLN,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
5448-VWNAM,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
8096-LOIST,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
5939-XAIXZ,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
4456-RHSNB,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
9862-KJTYK,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
3665-JATSN,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
0480-BIXDE,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
1580-BMCMR,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
6429-SHBCB,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
0168-XZKBB,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
3452-GWUIN,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
2139-FQHLM,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
4976-LNFVV,Male,19,No,Month-to-month,Fiber optic,0.6117920545890956
3197-ARFOY,Female,19,No,Month-to-month,Fiber optic,0.6117920545890956
3850-OKINF,Male,71,No,One year,DSL,0.6072371587352073
0253-ZTEOB,Female,48,No,Two year,DSL,0.6064671816533986
6177-PEVRA,Female,48,No,Two year,DSL,0.6064671816533986
5696-JVVQY,Female,48,No,Two year,DSL,0.6064671816533986
7956-XQWGU,Male,27,No,Month-to-month,No,0.604223220385047
0098-BOWSO,Male,27,No,Month-to-month,No,0.604223220385047
9046-JBFWA,Male,27,No,Month-to-month,No,0.604223220385047
0599-XNYDO,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
5626-MGTUK,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
2604-IJPDU,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
0564-MUUQK,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
4468-KAZHE,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
4612-SSVHJ,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
7395-XWZOY,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
8263-OKETD,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
1302-UHBDD,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
6729-GDNGC,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
3771-PZOBW,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
1208-NBVFH,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
3211-AAPKX,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
9909-IDLEK,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
3808-HFKDE,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
4329-YPDDQ,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
3955-JBZZM,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
0384-RVBPI,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
4716-HHKQH,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
8875-AKBYH,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
0829-XXPLX,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
4827-USJHP,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
1047-NNCBF,Male,20,No,Month-to-month,Fiber optic,0.6027202394902128
7929-DMBCV,Female,20,No,Month-to-month,Fiber optic,0.6027202394902128
9755-JHNMN,Female,49,No,Two year,DSL,0.5973528280292889
1936-CZAKF,Male,49,No,Two year,DSL,0.5973528280292889
6898-RBTLU,Female,49,No,Two year,DSL,0.5973528280292889
0487-CRLZF,Female,49,No,Two year,DSL,0.5973528280292889
0536-BGFMZ,Female,28,No,Month-to-month,No,0.5950915942815493
5539-HIVAK,Female,28,No,Month-to-month,No,0.5950915942815493
6506-EYCNH,Female,28,No,Month-to-month,No,0.5950915942815493
4203-QGNZA,Female,28,No,Month-to-month,No,0.5950915942815493
4012-ZTHBR,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
5956-YHHRX,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
3787-TRIAL,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
8706-HRADD,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
2782-JEEBU,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
7855-DIWPO,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
7658-UYUQS,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
2227-JRSJX,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
5628-FCGYG,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
9919-KNPOO,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
7181-OQCUT,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
7964-VEXDG,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
0668-OGMHD,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
9279-CJEOJ,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
4183-MYFRB,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
4686-UXDML,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
1228-ZLNBX,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
0491-KAPQG,Male,21,No,Month-to-month,Fiber optic,0.5935772611561299
0682-USIXD,Female,21,No,Month-to-month,Fiber optic,0.5935772611561299
3933-DQPWX,Female,50,No,Two year,DSL,0.5881707272724792
0263-FJTQO,Male,50,No,Two year,DSL,0.5881707272724792
9142-XMYJH,Female,29,No,Month-to-month,No,0.5858936749398056
8681-ICONS,Male,29,No,Month-to-month,No,0.5858936749398056
1984-GPTEH,Female,29,No,Month-to-month,No,0.5858936749398056
1498-DQNRX,Female,29,No,Month-to-month,No,0.5858936749398056
2582-FFFZR,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
1754-GKYPY,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
4391-LNRXK,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
5445-GLVOT,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
0428-IKYCP,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
7611-YKYTC,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
3733-ZEECP,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
6234-PFPXL,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
9927-DSWDF,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
5934-RMPOV,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
2178-PMGCJ,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
3402-XRIUO,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
8212-CRQXP,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
5760-WRAHC,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
4824-GUCBY,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
5482-VXSXJ,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
1452-KIOVK,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
5382-SOYZL,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
9167-APMXZ,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
1852-XEMDW,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
5175-WLYXL,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
7392-YYPYJ,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
9800-ONTFE,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
1845-CSBRZ,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
0921-OHLVP,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
8467-WYNSR,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
9054-FOWNV,Male,22,No,Month-to-month,Fiber optic,0.5843689679770253
2087-QAREY,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
7277-OZCGZ,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
9779-DPNEJ,Female,22,No,Month-to-month,Fiber optic,0.5843689679770253
7340-KEFQE,Female,51,No,Two year,DSL,0.5789268347305494
6418-HNFED,Male,51,No,Two year,DSL,0.5789268347305494
5934-TSSAU,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
1261-FWTTE,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
2322-VCZHZ,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
6507-ZJSUR,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
0396-UKGAI,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
6242-MBHPK,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
7892-QVYKW,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
6475-VHUIZ,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
6633-SYEUS,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
5995-SNNEW,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
7811-JIVPF,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
9793-WECQC,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
2504-DSHIH,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
9133-AYJZG,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
7850-VWJUU,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
0696-UKTOX,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
7299-GNVPL,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
9099-FTUHS,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
6243-OZGFH,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
6288-LBEAR,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
9069-LGEUL,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
2985-FMWYF,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
3956-CJUST,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
9921-QFQUL,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
3323-CPBWR,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
2070-XYMFH,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
2811-POVEX,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
0027-KWYKW,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
5016-IBERQ,Male,23,No,Month-to-month,Fiber optic,0.5751013872982669
2474-LCNUE,Female,23,No,Month-to-month,Fiber optic,0.5751013872982669
1960-UOTYM,Male,52,No,Two year,DSL,0.5696272761058381
5762-TJXGK,Female,52,No,Two year,DSL,0.5696272761058381
5792-JALQC,Female,52,No,Two year,DSL,0.5696272761058381
2252-NKNSI,Male,52,No,Two year,DSL,0.5696272761058381
7963-SHNDT,Female,52,No,Two year,DSL,0.5696272761058381
1488-SYSFC,Male,31,No,Month-to-month,No,0.5673231183518449
5092-STPKP,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
2203-GHNWN,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
0581-MDMPW,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
0537-QYZZN,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
2843-CQMEG,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
4277-UDIEF,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
7030-NJVDP,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
3221-CJMSG,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
3509-GWQGF,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
2801-NISEI,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
2371-JQHZZ,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
2960-NKRSO,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
9360-OMDZZ,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
6620-HVDUJ,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
7278-CKDNC,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
9143-CANJF,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
3521-MNKLV,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
2770-NSVDG,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
3569-EDBPQ,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
3737-XBQDD,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
9058-MJLZC,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
0447-RXSGD,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
1307-ATKGB,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
7567-ECMCM,Male,24,No,Month-to-month,Fiber optic,0.5657807105898973
8313-NDOIA,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
6614-VBEGU,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
5666-CYCYZ,Female,24,No,Month-to-month,Fiber optic,0.5657807105898973
5707-ZMDJP,Male,53,No,Two year,DSL,0.5602783320576142
3043-SUDUA,Female,32,No,Month-to-month,No,0.5579629629847277
2171-UDMFD,Male,32,No,Month-to-month,No,0.5579629629847277
6878-GGDWG,Female,32,No,Month-to-month,No,0.5579629629847277
4747-LCAQL,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
0584-BJQGZ,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
1216-JWVUX,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
4526-ZJJTM,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
3196-NVXLZ,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
8201-AAXCB,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
7924-GJZFI,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
5129-JLPIS,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
5201-FRKKS,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
3099-OONVS,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
7011-CVEUC,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
7895-VONWT,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
3003-CMDUU,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
7504-UWHNB,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
9881-VCZEP,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
5522-NYKPB,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
8851-RAGOV,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
4923-ADWXJ,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
4002-BQWPQ,Male,25,No,Month-to-month,Fiber optic,0.5564132776668851
7978-DKUQH,Female,25,No,Month-to-month,Fiber optic,0.5564132776668851
4676-WLUHT,Male,54,No,Two year,DSL,0.5508864219011138
2160-GPFXD,Male,54,No,Two year,DSL,0.5508864219011138
6288-CHQJB,Female,54,No,Two year,DSL,0.5508864219011138
0536-ESJEP,Male,54,No,Two year,DSL,0.5508864219011138
5442-BXVND,Female,33,No,Month-to-month,No,0.548561445998104
6147-CBCRA,Female,33,No,Month-to-month,No,0.548561445998104
8623-ULFNQ,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
9754-CLVZW,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
5949-HGVJL,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
1025-FALIX,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
6103-BOCOU,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
2320-SLKMB,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
5201-USSQZ,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
5226-NOZFC,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
2665-NPTGL,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
7714-YXSMB,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
7109-MFBYV,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
6559-PDZLR,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
8404-FYDIB,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
8663-UPDGF,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
0869-PAPRP,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
0118-JPNOY,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
1853-ARAAQ,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
4501-VCPFK,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
6985-HAYWX,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
0128-MKWSG,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
4429-WYGFR,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
4993-JCRGJ,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
2208-NQBCT,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
7402-EYFXX,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
9355-NPPFS,Female,26,No,Month-to-month,Fiber optic,0.5470055600403851
4524-QCSSM,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
3466-RITXD,Male,26,No,Month-to-month,Fiber optic,0.5470055600403851
0412-UCCNP,Male,55,No,Two year,DSL,0.5414580864888314
2404-JIBFC,Female,55,No,Two year,DSL,0.5414580864888314
9018-PCIOK,Female,55,No,Two year,DSL,0.5414580864888314
4803-LBYPN,Male,34,No,Month-to-month,No,0.5391251355341995
3374-PZLXD,Male,34,No,Month-to-month,No,0.5391251355341995
9860-LISIZ,Female,34,No,Month-to-month,No,0.5391251355341995
1744-JHKYS,Female,34,No,Month-to-month,No,0.5391251355341995
6016-LVTJQ,Female,34,No,Month-to-month,No,0.5391251355341995
7587-AOVVU,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
1352-VHKAJ,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
3597-MVHJT,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
4011-ARPHK,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
4353-HYOJD,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
9774-NRNAU,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
1818-ESQMW,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
8224-IVVPA,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
0141-YEAYS,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
8725-JEDFD,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
4939-KYYPY,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
5022-KVDQT,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
1173-NOEYG,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
0285-INHLN,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
5447-VYTKW,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
0187-WZNAB,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
1194-HVAIF,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
2523-EWWZL,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
9365-SRSZE,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
1666-JZPZT,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
0822-QGCXA,Female,27,No,Month-to-month,Fiber optic,0.5375641434888678
9445-ZUEQE,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
0064-YIJGF,Male,27,No,Month-to-month,Fiber optic,0.5375641434888678
5893-PYOLZ,Male,56,No,Two year,DSL,0.5319999703676392
4295-YURET,Female,56,No,Two year,DSL,0.5319999703676392
7107-UBYKY,Female,35,No,Month-to-month,No,0.5296606989237372
9046-DQMTP,Male,35,No,Month-to-month,No,0.5296606989237372
5186-PEIZU,Female,35,No,Month-to-month,No,0.5296606989237372
4163-KIUHY,Male,35,No,Month-to-month,No,0.5296606989237372
8751-EDEKA,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
1785-BPHTP,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
5353-WILCI,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
6635-CPNUN,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
3956-MGXOG,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
8799-OXZMD,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
5155-AZQPB,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
4945-RVMTE,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
7746-AWNQW,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
7361-YPXFS,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
2305-MRGLV,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
4134-BSXLX,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
2155-AMQRX,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
1104-TNLZA,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
6030-REHUX,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
5213-TWWJU,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
1104-FEJAM,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
5697-GOMBF,Female,28,No,Month-to-month,Fiber optic,0.5280957099458122
7622-NXQZR,Male,28,No,Month-to-month,Fiber optic,0.5280957099458122
3474-BAFSJ,Male,57,No,Two year,DSL,0.5225188033126389
